filename,pageNum
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2081L.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1907ApJ____25__267V.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___268__689C.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___329__651H.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___411__778B.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___87__135O.pdf,62
/Users/jillnaiman/tmpADSDownloads/pdfs/1954AJ_____59__156S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2224K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85__265O.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____105_1096L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___217___83A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___243__716J.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233__364A.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___457__557B.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112__991M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___440__578T.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJS___17____1P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1958ApJ___128__228B.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___87__135O.pdf,76
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___285__698F.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___140__681H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____93_1054B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85_1103Z.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___145__658K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJS___14____1A.pdf,36
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___473L__67C.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1955ApJ___121__611M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__104___81T.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106__245G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___136__250Z.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1902ApJ____15____1F.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__229S.pdf,31
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___246__394E.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___93__455D.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1955ApJ___121__731P.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___282__161B.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___287__167M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80___31R.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___242__987F.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___274__558P.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1433D.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___324_1138C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1898ApJ_____7__170T.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104__719F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1963ApJ___137__301G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462__255D.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___193___19K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__376T.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_1797H.pdf,29
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___410L__57G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___459__342Y.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___329__174T.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___441__582B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJS___29__397H.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___463__372M.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1964AJ_____69___42S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ_____99__846H.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___270___39H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___407__316B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___144__723S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1958ApJ___128___92O.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___324__223B.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1131K.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___464__272L.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107_1984C.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____27__204H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___473__539B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___166__543W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1971AJ_____76_1099R.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___436__203J.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89___83I.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1962AJ_____67__334G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___232__304M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____28__389K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1945ApJ___102__232S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108__207D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____28__384B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___307__269V.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___62__839W.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85__521M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___239__533T.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2353C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2320L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___290__140W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___301__346H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___390___66R.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___454L__35B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___253__330V.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1956ApJ___124__530S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___416__623F.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1021K.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68____1L.pdf,49
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___334__597M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___117___25B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJS___26__115S.pdf,43
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___300L__69G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___150__371H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_2511M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___206L__11S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___350__856W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___429__602M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___351__277J.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__205Q.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_2001H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___198__593W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJS___44__319H.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___195L__47G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1930ApJ____72__187H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__723M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1932ApJ____76____9P.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1896ApJ_____3__192F.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___239___89R.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJS___35__161S.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___319__358B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___269L__67K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_2019M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113_2147H.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2708R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233__575G.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468__532A.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141__274B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___336__889H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1937ApJ____85__107H.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1981AJ_____86_1500S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___418__668P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___364__496D.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1945ApJ___101__254K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2367H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2323K.pdf,27
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___213__654R.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__643B.pdf,27
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___65__451H.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104_1072S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___404__643T.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___153__929L.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102_1393F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___467__579E.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___401__754M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1981AJ_____86___24V.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___62___39S.pdf,37
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___145__649W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___64____1B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___65__451H.pdf,28
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJS___55__585H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____95___84O.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___153__951M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___291__858Z.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107_1984C.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___416__167R.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___73__661H.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____96___37N.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_1992S.pdf,32
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___314__585K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94__111L.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___282___75K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___216L_105G.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92__691T.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___258__467Y.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____98_2322S.pdf,29
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___415L_139T.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38__119V.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___400__248O.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___387__294H.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__474H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___334__144K.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___194__559S.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___269__706A.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___60__543P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___144__459W.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJS___35__197M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJS__107__143T.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__540F.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___219L__33B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___329__838M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103_1077B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1963AJ_____68__435B.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___433__131Z.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85_1604C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103_1872B.pdf,31
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___332__702P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___467__241H.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___134__126S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___393__217H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___459__779G.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___200L__19D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___106___20N.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___206L_143K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___448__240H.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1908ApJ____27__219H.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___344__704J.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___418__943B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___98__219Y.pdf,85
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___136__128B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1720D.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2872T.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___357___38H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101___88F.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989AJ_____98_1305M.pdf,32
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___229__772D.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104_1430S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___291__865A.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___423__334B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___242L__55B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___458L__75V.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___376L__29Y.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___463__656S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___378__487P.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1919ApJ____49__153H.pdf,31
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87___98H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___399___57M.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85__423H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___189__263W.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___146__593H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106__493L.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__715K.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1952ApJ___115___82K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1861B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___411__761A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___464_1016C.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110__766D.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___362__449O.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJ___145__697O.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___395L__13H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1659D.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111__231J.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1898ApJ_____8__199V.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100_1915H.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___458__653R.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110_1630M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1940ApJ____91__481A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___151___71W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___316L__21R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1897ApJ_____5__254H.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___268L__11T.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___106__362M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___269__218S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___247L__17G.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___94__583G.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1958AJ_____63__273A.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___458__653R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___350___23B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466L_103K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___449__663G.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___437__827H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJ___196L__71L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___314__782G.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___291__595A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___75__987W.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___463__326R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___148L___5O.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_2068W.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1968AJ_____73__885K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___285__527D.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___347L__65S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___118__353H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68____1L.pdf,105
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108_1147S.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___256__139M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___432__194J.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94_1185P.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333L_103S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJS___43__365T.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___459L__69S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___150L_121O.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJS___89___85I.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1916ApJ____44___59L.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___260___81H.pdf,30
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___90__753L.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___212__550V.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___449L__59B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___163__309G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1944ApJ____99__210S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1930ApJ____71___73H.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233L_109P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80__208V.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___427__475F.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___278__156H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__550H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1921ApJ____53__233C.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___98__219Y.pdf,90
/Users/jillnaiman/tmpADSDownloads/pdfs/1941ApJ____93__506A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1972ApJ___176___21S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___224___39C.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___447__159M.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103__943K.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108__844M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___412__278W.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____96_1965R.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460_1019L.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___80__479T.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___433__131Z.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87_1379L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1941ApJ____93__208D.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___408L__49R.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1541H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___377L__65U.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____113__767F.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____23___11H.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2227L.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___227__853K.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94_1339H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__593P.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___147__743S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102_1715B.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141__444O.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___443__231S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___341____1W.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___225__181L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1945ApJ___102__438H.pdf,35
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110___32O.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233__987V.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___80__501O.pdf,30
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___406L___7B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___410L__79M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85__329I.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___409__720T.pdf,0
